Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
-----------------------------------------------
                0.00    0.00 1876069/1876069     writeWAV(char*, std::vector<short, std::allocator<short> > const&, WAV&, int) [16]
[52]     0.0    0.00    0.00 1876069         std::vector<short, std::allocator<short> >::operator[](unsigned long) const [52]
-----------------------------------------------
                0.00    0.00     828/828         double* std::__copy_move_a2<true, double*, double*>(double*, double*, double*) [70]
[53]     0.0    0.00    0.00     828         double* std::__niter_base<double*>(double*) [53]
-----------------------------------------------
                0.00    0.00      48/552         void std::vector<double, std::allocator<double> >::_M_realloc_insert<double const&>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double const&) [39]
                0.00    0.00     228/552         void std::vector<double, std::allocator<double> >::_M_realloc_insert<double>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double&&) [38]
                0.00    0.00     276/552         __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >::difference_type __gnu_cxx::operator-<double*, std::vector<double, std::allocator<double> > >(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > const&, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > const&) [91]
[54]     0.0    0.00    0.00     552         __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >::base() const [54]
-----------------------------------------------
                0.00    0.00     552/552         decltype (__miter_base(({parm#1}.base)())) std::__miter_base<double*>(std::move_iterator<double*>) [57]
[55]     0.0    0.00    0.00     552         std::move_iterator<double*>::base() const [55]
-----------------------------------------------
                0.00    0.00     552/552         std::move_iterator<double*> std::__make_move_if_noexcept_iterator<double, std::move_iterator<double*> >(double*) [59]
[56]     0.0    0.00    0.00     552         std::move_iterator<double*>::move_iterator(double*) [56]
-----------------------------------------------
                0.00    0.00     552/552         double* std::copy<std::move_iterator<double*>, double*>(std::move_iterator<double*>, std::move_iterator<double*>, double*) [74]
[57]     0.0    0.00    0.00     552         decltype (__miter_base(({parm#1}.base)())) std::__miter_base<double*>(std::move_iterator<double*>) [57]
                0.00    0.00     552/552         double* std::__miter_base<double*>(double*) [58]
                0.00    0.00     552/552         std::move_iterator<double*>::base() const [55]
-----------------------------------------------
                0.00    0.00     552/552         decltype (__miter_base(({parm#1}.base)())) std::__miter_base<double*>(std::move_iterator<double*>) [57]
[58]     0.0    0.00    0.00     552         double* std::__miter_base<double*>(double*) [58]
-----------------------------------------------
                0.00    0.00     552/552         double* std::__uninitialized_move_if_noexcept_a<double*, double*, std::allocator<double> >(double*, double*, double*, std::allocator<double>&) [73]
[59]     0.0    0.00    0.00     552         std::move_iterator<double*> std::__make_move_if_noexcept_iterator<double, std::move_iterator<double*> >(double*) [59]
                0.00    0.00     552/552         std::move_iterator<double*>::move_iterator(double*) [56]
-----------------------------------------------
                0.00    0.00       6/420         std::vector<double, std::allocator<double> >::~vector() [142]
                0.00    0.00      72/420         void std::vector<double, std::allocator<double> >::_M_realloc_insert<double const&>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double const&) [39]
                0.00    0.00     342/420         void std::vector<double, std::allocator<double> >::_M_realloc_insert<double>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double&&) [38]
[60]     0.0    0.00    0.00     420         std::_Vector_base<double, std::allocator<double> >::_M_get_Tp_allocator() [60]
-----------------------------------------------
                0.00    0.00     138/414         __gnu_cxx::new_allocator<double>::allocate(unsigned long, void const*) [90]
                0.00    0.00     276/414         std::allocator_traits<std::allocator<double> >::max_size(std::allocator<double> const&) [67]
[61]     0.0    0.00    0.00     414         __gnu_cxx::new_allocator<double>::max_size() const [61]
-----------------------------------------------
                0.00    0.00     372/372         short* std::__copy_move_a2<true, short*, short*>(short*, short*, short*) [105]
[62]     0.0    0.00    0.00     372         short* std::__niter_base<short*>(short*) [62]
-----------------------------------------------
                0.00    0.00     138/276         std::vector<double, std::allocator<double> >::end() [96]
                0.00    0.00     138/276         std::vector<double, std::allocator<double> >::begin() [97]
[63]     0.0    0.00    0.00     276         __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >::__normal_iterator(double* const&) [63]
-----------------------------------------------
                0.00    0.00     276/276         std::vector<double, std::allocator<double> >::max_size() const [65]
[64]     0.0    0.00    0.00     276         std::_Vector_base<double, std::allocator<double> >::_M_get_Tp_allocator() const [64]
-----------------------------------------------
                0.00    0.00     276/276         std::vector<double, std::allocator<double> >::_M_check_len(unsigned long, char const*) const [92]
[65]     0.0    0.00    0.00     276         std::vector<double, std::allocator<double> >::max_size() const [65]
                0.00    0.00     276/276         std::allocator_traits<std::allocator<double> >::max_size(std::allocator<double> const&) [67]
                0.00    0.00     276/276         std::_Vector_base<double, std::allocator<double> >::_M_get_Tp_allocator() const [64]
-----------------------------------------------
                0.00    0.00     276/276         double* std::__copy_move_a<true, double*, double*>(double*, double*, double*) [69]
[66]     0.0    0.00    0.00     276         double* std::__copy_move<true, true, std::random_access_iterator_tag>::__copy_m<double>(double const*, double const*, double*) [66]
-----------------------------------------------
                0.00    0.00     276/276         std::vector<double, std::allocator<double> >::max_size() const [65]
[67]     0.0    0.00    0.00     276         std::allocator_traits<std::allocator<double> >::max_size(std::allocator<double> const&) [67]
                0.00    0.00     276/414         __gnu_cxx::new_allocator<double>::max_size() const [61]
-----------------------------------------------
                0.00    0.00     276/276         double* std::uninitialized_copy<std::move_iterator<double*>, double*>(std::move_iterator<double*>, std::move_iterator<double*>, double*) [71]
[68]     0.0    0.00    0.00     276         double* std::__uninitialized_copy<true>::__uninit_copy<std::move_iterator<double*>, double*>(std::move_iterator<double*>, std::move_iterator<double*>, double*) [68]
                0.00    0.00     276/276         double* std::copy<std::move_iterator<double*>, double*>(std::move_iterator<double*>, std::move_iterator<double*>, double*) [74]
-----------------------------------------------
                0.00    0.00     276/276         double* std::__copy_move_a2<true, double*, double*>(double*, double*, double*) [70]
[69]     0.0    0.00    0.00     276         double* std::__copy_move_a<true, double*, double*>(double*, double*, double*) [69]
                0.00    0.00     276/276         double* std::__copy_move<true, true, std::random_access_iterator_tag>::__copy_m<double>(double const*, double const*, double*) [66]
-----------------------------------------------
                0.00    0.00     276/276         double* std::copy<std::move_iterator<double*>, double*>(std::move_iterator<double*>, std::move_iterator<double*>, double*) [74]
[70]     0.0    0.00    0.00     276         double* std::__copy_move_a2<true, double*, double*>(double*, double*, double*) [70]
                0.00    0.00     828/828         double* std::__niter_base<double*>(double*) [53]
                0.00    0.00     276/276         double* std::__copy_move_a<true, double*, double*>(double*, double*, double*) [69]
-----------------------------------------------
                0.00    0.00     276/276         double* std::__uninitialized_copy_a<std::move_iterator<double*>, double*, double>(std::move_iterator<double*>, std::move_iterator<double*>, double*, std::allocator<double>&) [72]
[71]     0.0    0.00    0.00     276         double* std::uninitialized_copy<std::move_iterator<double*>, double*>(std::move_iterator<double*>, std::move_iterator<double*>, double*) [71]
                0.00    0.00     276/276         double* std::__uninitialized_copy<true>::__uninit_copy<std::move_iterator<double*>, double*>(std::move_iterator<double*>, std::move_iterator<double*>, double*) [68]
-----------------------------------------------
                0.00    0.00     276/276         double* std::__uninitialized_move_if_noexcept_a<double*, double*, std::allocator<double> >(double*, double*, double*, std::allocator<double>&) [73]
[72]     0.0    0.00    0.00     276         double* std::__uninitialized_copy_a<std::move_iterator<double*>, double*, double>(std::move_iterator<double*>, std::move_iterator<double*>, double*, std::allocator<double>&) [72]
                0.00    0.00     276/276         double* std::uninitialized_copy<std::move_iterator<double*>, double*>(std::move_iterator<double*>, std::move_iterator<double*>, double*) [71]
-----------------------------------------------
                0.00    0.00      48/276         void std::vector<double, std::allocator<double> >::_M_realloc_insert<double const&>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double const&) [39]
                0.00    0.00     228/276         void std::vector<double, std::allocator<double> >::_M_realloc_insert<double>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double&&) [38]
[73]     0.0    0.00    0.00     276         double* std::__uninitialized_move_if_noexcept_a<double*, double*, std::allocator<double> >(double*, double*, double*, std::allocator<double>&) [73]
                0.00    0.00     552/552         std::move_iterator<double*> std::__make_move_if_noexcept_iterator<double, std::move_iterator<double*> >(double*) [59]
                0.00    0.00     276/276         double* std::__uninitialized_copy_a<std::move_iterator<double*>, double*, double>(std::move_iterator<double*>, std::move_iterator<double*>, double*, std::allocator<double>&) [72]
-----------------------------------------------
                0.00    0.00     276/276         double* std::__uninitialized_copy<true>::__uninit_copy<std::move_iterator<double*>, double*>(std::move_iterator<double*>, std::move_iterator<double*>, double*) [68]
[74]     0.0    0.00    0.00     276         double* std::copy<std::move_iterator<double*>, double*>(std::move_iterator<double*>, std::move_iterator<double*>, double*) [74]
                0.00    0.00     552/552         decltype (__miter_base(({parm#1}.base)())) std::__miter_base<double*>(std::move_iterator<double*>) [57]
                0.00    0.00     276/276         double* std::__copy_move_a2<true, double*, double*>(double*, double*, double*) [70]
-----------------------------------------------
                0.00    0.00       1/249         writeWAV(char*, std::vector<short, std::allocator<short> > const&, WAV&, int) [16]
                0.00    0.00     248/249         std::vector<short, std::allocator<short> >::_M_check_len(unsigned long, char const*) const [116]
[75]     0.0    0.00    0.00     249         std::vector<short, std::allocator<short> >::size() const [75]
-----------------------------------------------
                0.00    0.00      44/248         void std::vector<short, std::allocator<short> >::_M_realloc_insert<short>(__gnu_cxx::__normal_iterator<short*, std::vector<short, std::allocator<short> > >, short&&) [31]
                0.00    0.00      80/248         void std::vector<short, std::allocator<short> >::_M_realloc_insert<short const&>(__gnu_cxx::__normal_iterator<short*, std::vector<short, std::allocator<short> > >, short const&) [29]
                0.00    0.00     124/248         __gnu_cxx::__normal_iterator<short*, std::vector<short, std::allocator<short> > >::difference_type __gnu_cxx::operator-<short*, std::vector<short, std::allocator<short> > >(__gnu_cxx::__normal_iterator<short*, std::vector<short, std::allocator<short> > > const&, __gnu_cxx::__normal_iterator<short*, std::vector<short, std::allocator<short> > > const&) [115]
[76]     0.0    0.00    0.00     248         __gnu_cxx::__normal_iterator<short*, std::vector<short, std::allocator<short> > >::base() const [76]
-----------------------------------------------
                0.00    0.00     248/248         decltype (__miter_base(({parm#1}.base)())) std::__miter_base<short*>(std::move_iterator<short*>) [79]
[77]     0.0    0.00    0.00     248         std::move_iterator<short*>::base() const [77]
-----------------------------------------------
                0.00    0.00     248/248         std::move_iterator<short*> std::__make_move_if_noexcept_iterator<short, std::move_iterator<short*> >(short*) [81]
[78]     0.0    0.00    0.00     248         std::move_iterator<short*>::move_iterator(short*) [78]
-----------------------------------------------
                0.00    0.00     248/248         short* std::copy<std::move_iterator<short*>, short*>(std::move_iterator<short*>, std::move_iterator<short*>, short*) [109]
[79]     0.0    0.00    0.00     248         decltype (__miter_base(({parm#1}.base)())) std::__miter_base<short*>(std::move_iterator<short*>) [79]
                0.00    0.00     248/248         short* std::__miter_base<short*>(short*) [80]
                0.00    0.00     248/248         std::move_iterator<short*>::base() const [77]
-----------------------------------------------
                0.00    0.00     248/248         decltype (__miter_base(({parm#1}.base)())) std::__miter_base<short*>(std::move_iterator<short*>) [79]
[80]     0.0    0.00    0.00     248         short* std::__miter_base<short*>(short*) [80]
-----------------------------------------------
                0.00    0.00     248/248         short* std::__uninitialized_move_if_noexcept_a<short*, short*, std::allocator<short> >(short*, short*, short*, std::allocator<short>&) [108]
[81]     0.0    0.00    0.00     248         std::move_iterator<short*> std::__make_move_if_noexcept_iterator<short, std::move_iterator<short*> >(short*) [81]
                0.00    0.00     248/248         std::move_iterator<short*>::move_iterator(short*) [78]
-----------------------------------------------
                0.00    0.00      62/200         std::vector<short, std::allocator<short> >::_M_check_len(unsigned long, char const*) const [116]
                0.00    0.00     138/200         std::vector<double, std::allocator<double> >::_M_check_len(unsigned long, char const*) const [92]
[82]     0.0    0.00    0.00     200         unsigned long const& std::max<unsigned long>(unsigned long const&, unsigned long const&) [82]
-----------------------------------------------
                0.00    0.00       3/189         std::vector<short, std::allocator<short> >::~vector() [37]
                0.00    0.00      66/189         void std::vector<short, std::allocator<short> >::_M_realloc_insert<short>(__gnu_cxx::__normal_iterator<short*, std::vector<short, std::allocator<short> > >, short&&) [31]
                0.00    0.00     120/189         void std::vector<short, std::allocator<short> >::_M_realloc_insert<short const&>(__gnu_cxx::__normal_iterator<short*, std::vector<short, std::allocator<short> > >, short const&) [29]
[83]     0.0    0.00    0.00     189         std::_Vector_base<short, std::allocator<short> >::_M_get_Tp_allocator() [83]
-----------------------------------------------
                0.00    0.00      62/186         __gnu_cxx::new_allocator<short>::allocate(unsigned long, void const*) [114]
                0.00    0.00     124/186         std::allocator_traits<std::allocator<short> >::max_size(std::allocator<short> const&) [102]
[84]     0.0    0.00    0.00     186         __gnu_cxx::new_allocator<short>::max_size() const [84]
-----------------------------------------------
                0.00    0.00     144/144         void std::_Destroy<double*>(double*, double*) [87]
[85]     0.0    0.00    0.00     144         void std::_Destroy_aux<true>::__destroy<double*>(double*, double*) [85]
-----------------------------------------------
                0.00    0.00       6/144         std::_Vector_base<double, std::allocator<double> >::~_Vector_base() [140]
                0.00    0.00      24/144         void std::vector<double, std::allocator<double> >::_M_realloc_insert<double const&>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double const&) [39]
                0.00    0.00     114/144         void std::vector<double, std::allocator<double> >::_M_realloc_insert<double>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double&&) [38]
[86]     0.0    0.00    0.00     144         std::_Vector_base<double, std::allocator<double> >::_M_deallocate(double*, unsigned long) [86]
                0.00    0.00     138/138         std::allocator_traits<std::allocator<double> >::deallocate(std::allocator<double>&, double*, unsigned long) [94]
-----------------------------------------------
                0.00    0.00     144/144         void std::_Destroy<double*, double>(double*, double*, std::allocator<double>&) [88]
[87]     0.0    0.00    0.00     144         void std::_Destroy<double*>(double*, double*) [87]
                0.00    0.00     144/144         void std::_Destroy_aux<true>::__destroy<double*>(double*, double*) [85]
-----------------------------------------------
                0.00    0.00       6/144         std::vector<double, std::allocator<double> >::~vector() [142]
                0.00    0.00      24/144         void std::vector<double, std::allocator<double> >::_M_realloc_insert<double const&>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double const&) [39]
                0.00    0.00     114/144         void std::vector<double, std::allocator<double> >::_M_realloc_insert<double>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double&&) [38]
[88]     0.0    0.00    0.00     144         void std::_Destroy<double*, double>(double*, double*, std::allocator<double>&) [88]
                0.00    0.00     144/144         void std::_Destroy<double*>(double*, double*) [87]
-----------------------------------------------
                0.00    0.00     138/138         std::allocator_traits<std::allocator<double> >::deallocate(std::allocator<double>&, double*, unsigned long) [94]
[89]     0.0    0.00    0.00     138         __gnu_cxx::new_allocator<double>::deallocate(double*, unsigned long) [89]
-----------------------------------------------
                0.00    0.00     138/138         std::allocator_traits<std::allocator<double> >::allocate(std::allocator<double>&, unsigned long) [95]
[90]     0.0    0.00    0.00     138         __gnu_cxx::new_allocator<double>::allocate(unsigned long, void const*) [90]
                0.00    0.00     138/414         __gnu_cxx::new_allocator<double>::max_size() const [61]
-----------------------------------------------
                0.00    0.00      24/138         void std::vector<double, std::allocator<double> >::_M_realloc_insert<double const&>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double const&) [39]
                0.00    0.00     114/138         void std::vector<double, std::allocator<double> >::_M_realloc_insert<double>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double&&) [38]
[91]     0.0    0.00    0.00     138         __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >::difference_type __gnu_cxx::operator-<double*, std::vector<double, std::allocator<double> > >(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > const&, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > const&) [91]
                0.00    0.00     276/552         __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >::base() const [54]
-----------------------------------------------
                0.00    0.00      24/138         void std::vector<double, std::allocator<double> >::_M_realloc_insert<double const&>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double const&) [39]
                0.00    0.00     114/138         void std::vector<double, std::allocator<double> >::_M_realloc_insert<double>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double&&) [38]
[92]     0.0    0.00    0.00     138         std::vector<double, std::allocator<double> >::_M_check_len(unsigned long, char const*) const [92]
                0.00    0.00     552/2318796     std::vector<double, std::allocator<double> >::size() const [50]
                0.00    0.00     276/276         std::vector<double, std::allocator<double> >::max_size() const [65]
                0.00    0.00     138/200         unsigned long const& std::max<unsigned long>(unsigned long const&, unsigned long const&) [82]
-----------------------------------------------
                0.00    0.00      24/138         void std::vector<double, std::allocator<double> >::_M_realloc_insert<double const&>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double const&) [39]
                0.00    0.00     114/138         void std::vector<double, std::allocator<double> >::_M_realloc_insert<double>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double&&) [38]
[93]     0.0    0.00    0.00     138         std::_Vector_base<double, std::allocator<double> >::_M_allocate(unsigned long) [93]
                0.00    0.00     138/138         std::allocator_traits<std::allocator<double> >::allocate(std::allocator<double>&, unsigned long) [95]
-----------------------------------------------
                0.00    0.00     138/138         std::_Vector_base<double, std::allocator<double> >::_M_deallocate(double*, unsigned long) [86]
[94]     0.0    0.00    0.00     138         std::allocator_traits<std::allocator<double> >::deallocate(std::allocator<double>&, double*, unsigned long) [94]
                0.00    0.00     138/138         __gnu_cxx::new_allocator<double>::deallocate(double*, unsigned long) [89]
-----------------------------------------------
                0.00    0.00     138/138         std::_Vector_base<double, std::allocator<double> >::_M_allocate(unsigned long) [93]
[95]     0.0    0.00    0.00     138         std::allocator_traits<std::allocator<double> >::allocate(std::allocator<double>&, unsigned long) [95]
                0.00    0.00     138/138         __gnu_cxx::new_allocator<double>::allocate(unsigned long, void const*) [90]
-----------------------------------------------
                0.00    0.00      24/138         std::vector<double, std::allocator<double> >::push_back(double const&) [13]
                0.00    0.00     114/138         void std::vector<double, std::allocator<double> >::emplace_back<double>(double&&) [7]
[96]     0.0    0.00    0.00     138         std::vector<double, std::allocator<double> >::end() [96]
                0.00    0.00     138/276         __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >::__normal_iterator(double* const&) [63]
-----------------------------------------------
                0.00    0.00      24/138         void std::vector<double, std::allocator<double> >::_M_realloc_insert<double const&>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double const&) [39]
                0.00    0.00     114/138         void std::vector<double, std::allocator<double> >::_M_realloc_insert<double>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double&&) [38]
[97]     0.0    0.00    0.00     138         std::vector<double, std::allocator<double> >::begin() [97]
                0.00    0.00     138/276         __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >::__normal_iterator(double* const&) [63]
-----------------------------------------------
                0.00    0.00      62/124         std::vector<short, std::allocator<short> >::end() [119]
                0.00    0.00      62/124         std::vector<short, std::allocator<short> >::begin() [120]
[98]     0.0    0.00    0.00     124         __gnu_cxx::__normal_iterator<short*, std::vector<short, std::allocator<short> > >::__normal_iterator(short* const&) [98]
-----------------------------------------------
                0.00    0.00     124/124         std::vector<short, std::allocator<short> >::max_size() const [100]
[99]     0.0    0.00    0.00     124         std::_Vector_base<short, std::allocator<short> >::_M_get_Tp_allocator() const [99]
-----------------------------------------------
                0.00    0.00     124/124         std::vector<short, std::allocator<short> >::_M_check_len(unsigned long, char const*) const [116]
[100]    0.0    0.00    0.00     124         std::vector<short, std::allocator<short> >::max_size() const [100]
                0.00    0.00     124/124         std::_Vector_base<short, std::allocator<short> >::_M_get_Tp_allocator() const [99]
                0.00    0.00     124/124         std::allocator_traits<std::allocator<short> >::max_size(std::allocator<short> const&) [102]
-----------------------------------------------
                0.00    0.00     124/124         short* std::__copy_move_a<true, short*, short*>(short*, short*, short*) [104]
[101]    0.0    0.00    0.00     124         short* std::__copy_move<true, true, std::random_access_iterator_tag>::__copy_m<short>(short const*, short const*, short*) [101]
-----------------------------------------------
                0.00    0.00     124/124         std::vector<short, std::allocator<short> >::max_size() const [100]
[102]    0.0    0.00    0.00     124         std::allocator_traits<std::allocator<short> >::max_size(std::allocator<short> const&) [102]
                0.00    0.00     124/186         __gnu_cxx::new_allocator<short>::max_size() const [84]
-----------------------------------------------
                0.00    0.00     124/124         short* std::uninitialized_copy<std::move_iterator<short*>, short*>(std::move_iterator<short*>, std::move_iterator<short*>, short*) [106]
[103]    0.0    0.00    0.00     124         short* std::__uninitialized_copy<true>::__uninit_copy<std::move_iterator<short*>, short*>(std::move_iterator<short*>, std::move_iterator<short*>, short*) [103]
                0.00    0.00     124/124         short* std::copy<std::move_iterator<short*>, short*>(std::move_iterator<short*>, std::move_iterator<short*>, short*) [109]
-----------------------------------------------
                0.00    0.00     124/124         short* std::__copy_move_a2<true, short*, short*>(short*, short*, short*) [105]
[104]    0.0    0.00    0.00     124         short* std::__copy_move_a<true, short*, short*>(short*, short*, short*) [104]
                0.00    0.00     124/124         short* std::__copy_move<true, true, std::random_access_iterator_tag>::__copy_m<short>(short const*, short const*, short*) [101]
-----------------------------------------------
                0.00    0.00     124/124         short* std::copy<std::move_iterator<short*>, short*>(std::move_iterator<short*>, std::move_iterator<short*>, short*) [109]
[105]    0.0    0.00    0.00     124         short* std::__copy_move_a2<true, short*, short*>(short*, short*, short*) [105]
                0.00    0.00     372/372         short* std::__niter_base<short*>(short*) [62]
                0.00    0.00     124/124         short* std::__copy_move_a<true, short*, short*>(short*, short*, short*) [104]
-----------------------------------------------
                0.00    0.00     124/124         short* std::__uninitialized_copy_a<std::move_iterator<short*>, short*, short>(std::move_iterator<short*>, std::move_iterator<short*>, short*, std::allocator<short>&) [107]
[106]    0.0    0.00    0.00     124         short* std::uninitialized_copy<std::move_iterator<short*>, short*>(std::move_iterator<short*>, std::move_iterator<short*>, short*) [106]
                0.00    0.00     124/124         short* std::__uninitialized_copy<true>::__uninit_copy<std::move_iterator<short*>, short*>(std::move_iterator<short*>, std::move_iterator<short*>, short*) [103]
-----------------------------------------------
                0.00    0.00     124/124         short* std::__uninitialized_move_if_noexcept_a<short*, short*, std::allocator<short> >(short*, short*, short*, std::allocator<short>&) [108]
[107]    0.0    0.00    0.00     124         short* std::__uninitialized_copy_a<std::move_iterator<short*>, short*, short>(std::move_iterator<short*>, std::move_iterator<short*>, short*, std::allocator<short>&) [107]
                0.00    0.00     124/124         short* std::uninitialized_copy<std::move_iterator<short*>, short*>(std::move_iterator<short*>, std::move_iterator<short*>, short*) [106]
-----------------------------------------------
                0.00    0.00      44/124         void std::vector<short, std::allocator<short> >::_M_realloc_insert<short>(__gnu_cxx::__normal_iterator<short*, std::vector<short, std::allocator<short> > >, short&&) [31]
                0.00    0.00      80/124         void std::vector<short, std::allocator<short> >::_M_realloc_insert<short const&>(__gnu_cxx::__normal_iterator<short*, std::vector<short, std::allocator<short> > >, short const&) [29]
[108]    0.0    0.00    0.00     124         short* std::__uninitialized_move_if_noexcept_a<short*, short*, std::allocator<short> >(short*, short*, short*, std::allocator<short>&) [108]
                0.00    0.00     248/248         std::move_iterator<short*> std::__make_move_if_noexcept_iterator<short, std::move_iterator<short*> >(short*) [81]
                0.00    0.00     124/124         short* std::__uninitialized_copy_a<std::move_iterator<short*>, short*, short>(std::move_iterator<short*>, std::move_iterator<short*>, short*, std::allocator<short>&) [107]
-----------------------------------------------
                0.00    0.00     124/124         short* std::__uninitialized_copy<true>::__uninit_copy<std::move_iterator<short*>, short*>(std::move_iterator<short*>, std::move_iterator<short*>, short*) [103]
[109]    0.0    0.00    0.00     124         short* std::copy<std::move_iterator<short*>, short*>(std::move_iterator<short*>, std::move_iterator<short*>, short*) [109]
                0.00    0.00     248/248         decltype (__miter_base(({parm#1}.base)())) std::__miter_base<short*>(std::move_iterator<short*>) [79]
                0.00    0.00     124/124         short* std::__copy_move_a2<true, short*, short*>(short*, short*, short*) [105]
-----------------------------------------------
                0.00    0.00      65/65          void std::_Destroy<short*>(short*, short*) [111]
[110]    0.0    0.00    0.00      65         void std::_Destroy_aux<true>::__destroy<short*>(short*, short*) [110]
-----------------------------------------------
                0.00    0.00      65/65          void std::_Destroy<short*, short>(short*, short*, std::allocator<short>&) [112]
[111]    0.0    0.00    0.00      65         void std::_Destroy<short*>(short*, short*) [111]
                0.00    0.00      65/65          void std::_Destroy_aux<true>::__destroy<short*>(short*, short*) [110]
-----------------------------------------------
                0.00    0.00       3/65          std::vector<short, std::allocator<short> >::~vector() [37]
                0.00    0.00      22/65          void std::vector<short, std::allocator<short> >::_M_realloc_insert<short>(__gnu_cxx::__normal_iterator<short*, std::vector<short, std::allocator<short> > >, short&&) [31]
                0.00    0.00      40/65          void std::vector<short, std::allocator<short> >::_M_realloc_insert<short const&>(__gnu_cxx::__normal_iterator<short*, std::vector<short, std::allocator<short> > >, short const&) [29]
[112]    0.0    0.00    0.00      65         void std::_Destroy<short*, short>(short*, short*, std::allocator<short>&) [112]
                0.00    0.00      65/65          void std::_Destroy<short*>(short*, short*) [111]
-----------------------------------------------
                0.00    0.00      62/62          std::allocator_traits<std::allocator<short> >::deallocate(std::allocator<short>&, short*, unsigned long) [32]
[113]    0.0    0.00    0.00      62         __gnu_cxx::new_allocator<short>::deallocate(short*, unsigned long) [113]
-----------------------------------------------
                0.00    0.00      62/62          std::allocator_traits<std::allocator<short> >::allocate(std::allocator<short>&, unsigned long) [118]
[114]    0.0    0.00    0.00      62         __gnu_cxx::new_allocator<short>::allocate(unsigned long, void const*) [114]
                0.00    0.00      62/186         __gnu_cxx::new_allocator<short>::max_size() const [84]
-----------------------------------------------
                0.00    0.00      22/62          void std::vector<short, std::allocator<short> >::_M_realloc_insert<short>(__gnu_cxx::__normal_iterator<short*, std::vector<short, std::allocator<short> > >, short&&) [31]
                0.00    0.00      40/62          void std::vector<short, std::allocator<short> >::_M_realloc_insert<short const&>(__gnu_cxx::__normal_iterator<short*, std::vector<short, std::allocator<short> > >, short const&) [29]
[115]    0.0    0.00    0.00      62         __gnu_cxx::__normal_iterator<short*, std::vector<short, std::allocator<short> > >::difference_type __gnu_cxx::operator-<short*, std::vector<short, std::allocator<short> > >(__gnu_cxx::__normal_iterator<short*, std::vector<short, std::allocator<short> > > const&, __gnu_cxx::__normal_iterator<short*, std::vector<short, std::allocator<short> > > const&) [115]
                0.00    0.00     124/248         __gnu_cxx::__normal_iterator<short*, std::vector<short, std::allocator<short> > >::base() const [76]
-----------------------------------------------
                0.00    0.00      22/62          void std::vector<short, std::allocator<short> >::_M_realloc_insert<short>(__gnu_cxx::__normal_iterator<short*, std::vector<short, std::allocator<short> > >, short&&) [31]
                0.00    0.00      40/62          void std::vector<short, std::allocator<short> >::_M_realloc_insert<short const&>(__gnu_cxx::__normal_iterator<short*, std::vector<short, std::allocator<short> > >, short const&) [29]
[116]    0.0    0.00    0.00      62         std::vector<short, std::allocator<short> >::_M_check_len(unsigned long, char const*) const [116]
                0.00    0.00     248/249         std::vector<short, std::allocator<short> >::size() const [75]
                0.00    0.00     124/124         std::vector<short, std::allocator<short> >::max_size() const [100]
                0.00    0.00      62/200         unsigned long const& std::max<unsigned long>(unsigned long const&, unsigned long const&) [82]
-----------------------------------------------
