Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
                0.00    0.00      80/80          short* std::__uninitialized_copy_a<std::move_iterator<short*>, short*, short>(std::move_iterator<short*>, std::move_iterator<short*>, short*, std::allocator<short>&) [81]
[79]     0.0    0.00    0.00      80         short* std::uninitialized_copy<std::move_iterator<short*>, short*>(std::move_iterator<short*>, std::move_iterator<short*>, short*) [79]
                0.00    0.00      80/80          short* std::__uninitialized_copy<true>::__uninit_copy<std::move_iterator<short*>, short*>(std::move_iterator<short*>, std::move_iterator<short*>, short*) [73]
-----------------------------------------------
                0.00    0.00      80/80          double* std::__uninitialized_move_if_noexcept_a<double*, double*, std::allocator<double> >(double*, double*, double*, std::allocator<double>&) [82]
[80]     0.0    0.00    0.00      80         double* std::__uninitialized_copy_a<std::move_iterator<double*>, double*, double>(std::move_iterator<double*>, std::move_iterator<double*>, double*, std::allocator<double>&) [80]
                0.00    0.00      80/80          double* std::uninitialized_copy<std::move_iterator<double*>, double*>(std::move_iterator<double*>, std::move_iterator<double*>, double*) [78]
-----------------------------------------------
                0.00    0.00      80/80          short* std::__uninitialized_move_if_noexcept_a<short*, short*, std::allocator<short> >(short*, short*, short*, std::allocator<short>&) [83]
[81]     0.0    0.00    0.00      80         short* std::__uninitialized_copy_a<std::move_iterator<short*>, short*, short>(std::move_iterator<short*>, std::move_iterator<short*>, short*, std::allocator<short>&) [81]
                0.00    0.00      80/80          short* std::uninitialized_copy<std::move_iterator<short*>, short*>(std::move_iterator<short*>, std::move_iterator<short*>, short*) [79]
-----------------------------------------------
                0.00    0.00      80/80          void std::vector<double, std::allocator<double> >::_M_realloc_insert<double>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double&&) [24]
[82]     0.0    0.00    0.00      80         double* std::__uninitialized_move_if_noexcept_a<double*, double*, std::allocator<double> >(double*, double*, double*, std::allocator<double>&) [82]
                0.00    0.00     160/160         std::move_iterator<double*> std::__make_move_if_noexcept_iterator<double, std::move_iterator<double*> >(double*) [56]
                0.00    0.00      80/80          double* std::__uninitialized_copy_a<std::move_iterator<double*>, double*, double>(std::move_iterator<double*>, std::move_iterator<double*>, double*, std::allocator<double>&) [80]
-----------------------------------------------
                0.00    0.00      80/80          void std::vector<short, std::allocator<short> >::_M_realloc_insert<short const&>(__gnu_cxx::__normal_iterator<short*, std::vector<short, std::allocator<short> > >, short const&) [111]
[83]     0.0    0.00    0.00      80         short* std::__uninitialized_move_if_noexcept_a<short*, short*, std::allocator<short> >(short*, short*, short*, std::allocator<short>&) [83]
                0.00    0.00     160/160         std::move_iterator<short*> std::__make_move_if_noexcept_iterator<short, std::move_iterator<short*> >(short*) [57]
                0.00    0.00      80/80          short* std::__uninitialized_copy_a<std::move_iterator<short*>, short*, short>(std::move_iterator<short*>, std::move_iterator<short*>, short*, std::allocator<short>&) [81]
-----------------------------------------------
                0.00    0.00      40/80          std::vector<short, std::allocator<short> >::_M_check_len(unsigned long, char const*) const [108]
                0.00    0.00      40/80          std::vector<double, std::allocator<double> >::_M_check_len(unsigned long, char const*) const [107]
[84]     0.0    0.00    0.00      80         unsigned long const& std::max<unsigned long>(unsigned long const&, unsigned long const&) [84]
-----------------------------------------------
                0.00    0.00      80/80          double* std::__uninitialized_copy<true>::__uninit_copy<std::move_iterator<double*>, double*>(std::move_iterator<double*>, std::move_iterator<double*>, double*) [72]
[85]     0.0    0.00    0.00      80         double* std::copy<std::move_iterator<double*>, double*>(std::move_iterator<double*>, std::move_iterator<double*>, double*) [85]
                0.00    0.00     160/160         decltype (__miter_base(({parm#1}.base)())) std::__miter_base<double*>(std::move_iterator<double*>) [52]
                0.00    0.00      80/80          double* std::__copy_move_a2<true, double*, double*>(double*, double*, double*) [76]
-----------------------------------------------
                0.00    0.00      80/80          short* std::__uninitialized_copy<true>::__uninit_copy<std::move_iterator<short*>, short*>(std::move_iterator<short*>, std::move_iterator<short*>, short*) [73]
[86]     0.0    0.00    0.00      80         short* std::copy<std::move_iterator<short*>, short*>(std::move_iterator<short*>, std::move_iterator<short*>, short*) [86]
                0.00    0.00     160/160         decltype (__miter_base(({parm#1}.base)())) std::__miter_base<short*>(std::move_iterator<short*>) [54]
                0.00    0.00      80/80          short* std::__copy_move_a2<true, short*, short*>(short*, short*, short*) [77]
-----------------------------------------------
                0.00    0.00      43/43          void std::_Destroy<double*>(double*, double*) [91]
[87]     0.0    0.00    0.00      43         void std::_Destroy_aux<true>::__destroy<double*>(double*, double*) [87]
-----------------------------------------------
                0.00    0.00      43/43          void std::_Destroy<short*>(short*, short*) [93]
[88]     0.0    0.00    0.00      43         void std::_Destroy_aux<true>::__destroy<short*>(short*, short*) [88]
-----------------------------------------------
                0.00    0.00       3/43          std::_Vector_base<double, std::allocator<double> >::~_Vector_base() [138]
                0.00    0.00      40/43          void std::vector<double, std::allocator<double> >::_M_realloc_insert<double>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double&&) [24]
[89]     0.0    0.00    0.00      43         std::_Vector_base<double, std::allocator<double> >::_M_deallocate(double*, unsigned long) [89]
                0.00    0.00      41/41          std::allocator_traits<std::allocator<double> >::deallocate(std::allocator<double>&, double*, unsigned long) [101]
-----------------------------------------------
                0.00    0.00       3/43          std::_Vector_base<short, std::allocator<short> >::~_Vector_base() [140]
                0.00    0.00      40/43          void std::vector<short, std::allocator<short> >::_M_realloc_insert<short const&>(__gnu_cxx::__normal_iterator<short*, std::vector<short, std::allocator<short> > >, short const&) [111]
[90]     0.0    0.00    0.00      43         std::_Vector_base<short, std::allocator<short> >::_M_deallocate(short*, unsigned long) [90]
                0.00    0.00      41/41          std::allocator_traits<std::allocator<short> >::deallocate(std::allocator<short>&, short*, unsigned long) [103]
-----------------------------------------------
                0.00    0.00      43/43          void std::_Destroy<double*, double>(double*, double*, std::allocator<double>&) [92]
[91]     0.0    0.00    0.00      43         void std::_Destroy<double*>(double*, double*) [91]
                0.00    0.00      43/43          void std::_Destroy_aux<true>::__destroy<double*>(double*, double*) [87]
-----------------------------------------------
                0.00    0.00       3/43          std::vector<double, std::allocator<double> >::~vector() [141]
                0.00    0.00      40/43          void std::vector<double, std::allocator<double> >::_M_realloc_insert<double>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double&&) [24]
[92]     0.0    0.00    0.00      43         void std::_Destroy<double*, double>(double*, double*, std::allocator<double>&) [92]
                0.00    0.00      43/43          void std::_Destroy<double*>(double*, double*) [91]
-----------------------------------------------
                0.00    0.00      43/43          void std::_Destroy<short*, short>(short*, short*, std::allocator<short>&) [94]
[93]     0.0    0.00    0.00      43         void std::_Destroy<short*>(short*, short*) [93]
                0.00    0.00      43/43          void std::_Destroy_aux<true>::__destroy<short*>(short*, short*) [88]
-----------------------------------------------
                0.00    0.00       3/43          std::vector<short, std::allocator<short> >::~vector() [142]
                0.00    0.00      40/43          void std::vector<short, std::allocator<short> >::_M_realloc_insert<short const&>(__gnu_cxx::__normal_iterator<short*, std::vector<short, std::allocator<short> > >, short const&) [111]
[94]     0.0    0.00    0.00      43         void std::_Destroy<short*, short>(short*, short*, std::allocator<short>&) [94]
                0.00    0.00      43/43          void std::_Destroy<short*>(short*, short*) [93]
-----------------------------------------------
                0.00    0.00      41/41          std::allocator_traits<std::allocator<double> >::deallocate(std::allocator<double>&, double*, unsigned long) [101]
[95]     0.0    0.00    0.00      41         __gnu_cxx::new_allocator<double>::deallocate(double*, unsigned long) [95]
-----------------------------------------------
                0.00    0.00      41/41          std::allocator_traits<std::allocator<double> >::allocate(std::allocator<double>&, unsigned long) [102]
[96]     0.0    0.00    0.00      41         __gnu_cxx::new_allocator<double>::allocate(unsigned long, void const*) [96]
                0.00    0.00      41/121         __gnu_cxx::new_allocator<double>::max_size() const [60]
-----------------------------------------------
                0.00    0.00      41/41          std::allocator_traits<std::allocator<short> >::deallocate(std::allocator<short>&, short*, unsigned long) [103]
[97]     0.0    0.00    0.00      41         __gnu_cxx::new_allocator<short>::deallocate(short*, unsigned long) [97]
-----------------------------------------------
                0.00    0.00      41/41          std::allocator_traits<std::allocator<short> >::allocate(std::allocator<short>&, unsigned long) [104]
[98]     0.0    0.00    0.00      41         __gnu_cxx::new_allocator<short>::allocate(unsigned long, void const*) [98]
                0.00    0.00      41/121         __gnu_cxx::new_allocator<short>::max_size() const [61]
-----------------------------------------------
                0.00    0.00       1/41          std::_Vector_base<double, std::allocator<double> >::_M_create_storage(unsigned long) [183]
                0.00    0.00      40/41          void std::vector<double, std::allocator<double> >::_M_realloc_insert<double>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double&&) [24]
[99]     0.0    0.00    0.00      41         std::_Vector_base<double, std::allocator<double> >::_M_allocate(unsigned long) [99]
                0.00    0.00      41/41          std::allocator_traits<std::allocator<double> >::allocate(std::allocator<double>&, unsigned long) [102]
-----------------------------------------------
                0.00    0.00       1/41          std::_Vector_base<short, std::allocator<short> >::_M_create_storage(unsigned long) [186]
                0.00    0.00      40/41          void std::vector<short, std::allocator<short> >::_M_realloc_insert<short const&>(__gnu_cxx::__normal_iterator<short*, std::vector<short, std::allocator<short> > >, short const&) [111]
[100]    0.0    0.00    0.00      41         std::_Vector_base<short, std::allocator<short> >::_M_allocate(unsigned long) [100]
                0.00    0.00      41/41          std::allocator_traits<std::allocator<short> >::allocate(std::allocator<short>&, unsigned long) [104]
-----------------------------------------------
                0.00    0.00      41/41          std::_Vector_base<double, std::allocator<double> >::_M_deallocate(double*, unsigned long) [89]
[101]    0.0    0.00    0.00      41         std::allocator_traits<std::allocator<double> >::deallocate(std::allocator<double>&, double*, unsigned long) [101]
                0.00    0.00      41/41          __gnu_cxx::new_allocator<double>::deallocate(double*, unsigned long) [95]
-----------------------------------------------
                0.00    0.00      41/41          std::_Vector_base<double, std::allocator<double> >::_M_allocate(unsigned long) [99]
[102]    0.0    0.00    0.00      41         std::allocator_traits<std::allocator<double> >::allocate(std::allocator<double>&, unsigned long) [102]
                0.00    0.00      41/41          __gnu_cxx::new_allocator<double>::allocate(unsigned long, void const*) [96]
-----------------------------------------------
                0.00    0.00      41/41          std::_Vector_base<short, std::allocator<short> >::_M_deallocate(short*, unsigned long) [90]
[103]    0.0    0.00    0.00      41         std::allocator_traits<std::allocator<short> >::deallocate(std::allocator<short>&, short*, unsigned long) [103]
                0.00    0.00      41/41          __gnu_cxx::new_allocator<short>::deallocate(short*, unsigned long) [97]
-----------------------------------------------
                0.00    0.00      41/41          std::_Vector_base<short, std::allocator<short> >::_M_allocate(unsigned long) [100]
[104]    0.0    0.00    0.00      41         std::allocator_traits<std::allocator<short> >::allocate(std::allocator<short>&, unsigned long) [104]
                0.00    0.00      41/41          __gnu_cxx::new_allocator<short>::allocate(unsigned long, void const*) [98]
-----------------------------------------------
                0.00    0.00      40/40          void std::vector<double, std::allocator<double> >::_M_realloc_insert<double>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double&&) [24]
[105]    0.0    0.00    0.00      40         __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >::difference_type __gnu_cxx::operator-<double*, std::vector<double, std::allocator<double> > >(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > const&, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > const&) [105]
                0.00    0.00      80/160         __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >::base() const [46]
-----------------------------------------------
                0.00    0.00      40/40          void std::vector<short, std::allocator<short> >::_M_realloc_insert<short const&>(__gnu_cxx::__normal_iterator<short*, std::vector<short, std::allocator<short> > >, short const&) [111]
[106]    0.0    0.00    0.00      40         __gnu_cxx::__normal_iterator<short*, std::vector<short, std::allocator<short> > >::difference_type __gnu_cxx::operator-<short*, std::vector<short, std::allocator<short> > >(__gnu_cxx::__normal_iterator<short*, std::vector<short, std::allocator<short> > > const&, __gnu_cxx::__normal_iterator<short*, std::vector<short, std::allocator<short> > > const&) [106]
                0.00    0.00      80/160         __gnu_cxx::__normal_iterator<short*, std::vector<short, std::allocator<short> > >::base() const [47]
-----------------------------------------------
                0.00    0.00      40/40          void std::vector<double, std::allocator<double> >::_M_realloc_insert<double>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double&&) [24]
[107]    0.0    0.00    0.00      40         std::vector<double, std::allocator<double> >::_M_check_len(unsigned long, char const*) const [107]
                0.00    0.00     160/161         std::vector<double, std::allocator<double> >::size() const [44]
                0.00    0.00      80/80          std::vector<double, std::allocator<double> >::max_size() const [66]
                0.00    0.00      40/80          unsigned long const& std::max<unsigned long>(unsigned long const&, unsigned long const&) [84]
-----------------------------------------------
                0.00    0.00      40/40          void std::vector<short, std::allocator<short> >::_M_realloc_insert<short const&>(__gnu_cxx::__normal_iterator<short*, std::vector<short, std::allocator<short> > >, short const&) [111]
[108]    0.0    0.00    0.00      40         std::vector<short, std::allocator<short> >::_M_check_len(unsigned long, char const*) const [108]
                0.00    0.00     160/161         std::vector<short, std::allocator<short> >::size() const [45]
                0.00    0.00      80/80          std::vector<short, std::allocator<short> >::max_size() const [67]
                0.00    0.00      40/80          unsigned long const& std::max<unsigned long>(unsigned long const&, unsigned long const&) [84]
-----------------------------------------------
                0.00    0.00      40/40          void std::vector<double, std::allocator<double> >::emplace_back<double>(double&&) [8]
[109]    0.0    0.00    0.00      40         std::vector<double, std::allocator<double> >::end() [109]
                0.00    0.00      40/80          __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >::__normal_iterator(double* const&) [62]
-----------------------------------------------
                0.00    0.00      40/40          void std::vector<double, std::allocator<double> >::_M_realloc_insert<double>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double&&) [24]
[110]    0.0    0.00    0.00      40         std::vector<double, std::allocator<double> >::begin() [110]
                0.00    0.00      40/80          __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >::__normal_iterator(double* const&) [62]
-----------------------------------------------
                0.00    0.00      40/40          std::vector<short, std::allocator<short> >::push_back(short const&) [39]
[111]    0.0    0.00    0.00      40         void std::vector<short, std::allocator<short> >::_M_realloc_insert<short const&>(__gnu_cxx::__normal_iterator<short*, std::vector<short, std::allocator<short> > >, short const&) [111]
                0.00    0.00     120/124         std::_Vector_base<short, std::allocator<short> >::_M_get_Tp_allocator() [59]
                0.00    0.00      80/160         __gnu_cxx::__normal_iterator<short*, std::vector<short, std::allocator<short> > >::base() const [47]
                0.00    0.00      80/80          short* std::__uninitialized_move_if_noexcept_a<short*, short*, std::allocator<short> >(short*, short*, short*, std::allocator<short>&) [83]
                0.00    0.00      40/40          std::vector<short, std::allocator<short> >::_M_check_len(unsigned long, char const*) const [108]
                0.00    0.00      40/40          std::vector<short, std::allocator<short> >::begin() [113]
                0.00    0.00      40/40          __gnu_cxx::__normal_iterator<short*, std::vector<short, std::allocator<short> > >::difference_type __gnu_cxx::operator-<short*, std::vector<short, std::allocator<short> > >(__gnu_cxx::__normal_iterator<short*, std::vector<short, std::allocator<short> > > const&, __gnu_cxx::__normal_iterator<short*, std::vector<short, std::allocator<short> > > const&) [106]
                0.00    0.00      40/41          std::_Vector_base<short, std::allocator<short> >::_M_allocate(unsigned long) [100]
                0.00    0.00      40/3752182     short const& std::forward<short const&>(std::remove_reference<short const&>::type&) [32]
                0.00    0.00      40/1876071     void std::allocator_traits<std::allocator<short> >::construct<short, short const&>(std::allocator<short>&, short*, short const&) [38]
                0.00    0.00      40/43          void std::_Destroy<short*, short>(short*, short*, std::allocator<short>&) [94]
                0.00    0.00      40/43          std::_Vector_base<short, std::allocator<short> >::_M_deallocate(short*, unsigned long) [90]
-----------------------------------------------
                0.00    0.00      40/40          std::vector<short, std::allocator<short> >::push_back(short const&) [39]
[112]    0.0    0.00    0.00      40         std::vector<short, std::allocator<short> >::end() [112]
                0.00    0.00      40/80          __gnu_cxx::__normal_iterator<short*, std::vector<short, std::allocator<short> > >::__normal_iterator(short* const&) [63]
-----------------------------------------------
                0.00    0.00      40/40          void std::vector<short, std::allocator<short> >::_M_realloc_insert<short const&>(__gnu_cxx::__normal_iterator<short*, std::vector<short, std::allocator<short> > >, short const&) [111]
[113]    0.0    0.00    0.00      40         std::vector<short, std::allocator<short> >::begin() [113]
                0.00    0.00      40/80          __gnu_cxx::__normal_iterator<short*, std::vector<short, std::allocator<short> > >::__normal_iterator(short* const&) [63]
-----------------------------------------------
                0.00    0.00      18/18          parseFile(char*, WAV*, std::vector<short, std::allocator<short> >&, int&) [144]
[114]    0.0    0.00    0.00      18         swapEndian(std::vector<unsigned char, std::allocator<unsigned char> >&) [114]
                0.00    0.00      56/5628297     std::vector<unsigned char, std::allocator<unsigned char> >::operator[](unsigned long) [31]
                0.00    0.00      18/1876115     std::vector<unsigned char, std::allocator<unsigned char> >::size() const [35]
-----------------------------------------------
                0.00    0.00       8/16          std::vector<unsigned char, std::allocator<unsigned char> >::begin() [121]
                0.00    0.00       8/16          std::vector<unsigned char, std::allocator<unsigned char> >::end() [120]
[115]    0.0    0.00    0.00      16         __gnu_cxx::__normal_iterator<unsigned char*, std::vector<unsigned char, std::allocator<unsigned char> > >::__normal_iterator(unsigned char* const&) [115]
-----------------------------------------------
                0.00    0.00      16/16          unsigned char* std::__niter_base<unsigned char*, std::vector<unsigned char, std::allocator<unsigned char> > >(__gnu_cxx::__normal_iterator<unsigned char*, std::vector<unsigned char, std::allocator<unsigned char> > >) [118]
[116]    0.0    0.00    0.00      16         __gnu_cxx::__normal_iterator<unsigned char*, std::vector<unsigned char, std::allocator<unsigned char> > >::base() const [116]
-----------------------------------------------
                0.00    0.00      16/16          char* std::copy<__gnu_cxx::__normal_iterator<unsigned char*, std::vector<unsigned char, std::allocator<unsigned char> > >, char*>(__gnu_cxx::__normal_iterator<unsigned char*, std::vector<unsigned char, std::allocator<unsigned char> > >, __gnu_cxx::__normal_iterator<unsigned char*, std::vector<unsigned char, std::allocator<unsigned char> > >, char*) [125]
[117]    0.0    0.00    0.00      16         __gnu_cxx::__normal_iterator<unsigned char*, std::vector<unsigned char, std::allocator<unsigned char> > > std::__miter_base<__gnu_cxx::__normal_iterator<unsigned char*, std::vector<unsigned char, std::allocator<unsigned char> > > >(__gnu_cxx::__normal_iterator<unsigned char*, std::vector<unsigned char, std::allocator<unsigned char> > >) [117]
-----------------------------------------------
                0.00    0.00      16/16          char* std::__copy_move_a2<false, __gnu_cxx::__normal_iterator<unsigned char*, std::vector<unsigned char, std::allocator<unsigned char> > >, char*>(__gnu_cxx::__normal_iterator<unsigned char*, std::vector<unsigned char, std::allocator<unsigned char> > >, __gnu_cxx::__normal_iterator<unsigned char*, std::vector<unsigned char, std::allocator<unsigned char> > >, char*) [124]
[118]    0.0    0.00    0.00      16         unsigned char* std::__niter_base<unsigned char*, std::vector<unsigned char, std::allocator<unsigned char> > >(__gnu_cxx::__normal_iterator<unsigned char*, std::vector<unsigned char, std::allocator<unsigned char> > >) [118]
                0.00    0.00      16/16          __gnu_cxx::__normal_iterator<unsigned char*, std::vector<unsigned char, std::allocator<unsigned char> > >::base() const [116]
-----------------------------------------------
                0.00    0.00       8/8           char* std::__copy_move_a<false, unsigned char*, char*>(unsigned char*, unsigned char*, char*) [123]
[119]    0.0    0.00    0.00       8         char* std::__copy_move<false, false, std::random_access_iterator_tag>::__copy_m<unsigned char*, char*>(unsigned char*, unsigned char*, char*) [119]
-----------------------------------------------
                0.00    0.00       8/8           parseFile(char*, WAV*, std::vector<short, std::allocator<short> >&, int&) [144]
[120]    0.0    0.00    0.00       8         std::vector<unsigned char, std::allocator<unsigned char> >::end() [120]
                0.00    0.00       8/16          __gnu_cxx::__normal_iterator<unsigned char*, std::vector<unsigned char, std::allocator<unsigned char> > >::__normal_iterator(unsigned char* const&) [115]
-----------------------------------------------
                0.00    0.00       8/8           parseFile(char*, WAV*, std::vector<short, std::allocator<short> >&, int&) [144]
[121]    0.0    0.00    0.00       8         std::vector<unsigned char, std::allocator<unsigned char> >::begin() [121]
                0.00    0.00       8/16          __gnu_cxx::__normal_iterator<unsigned char*, std::vector<unsigned char, std::allocator<unsigned char> > >::__normal_iterator(unsigned char* const&) [115]
-----------------------------------------------
                0.00    0.00       8/8           char* std::__copy_move_a2<false, __gnu_cxx::__normal_iterator<unsigned char*, std::vector<unsigned char, std::allocator<unsigned char> > >, char*>(__gnu_cxx::__normal_iterator<unsigned char*, std::vector<unsigned char, std::allocator<unsigned char> > >, __gnu_cxx::__normal_iterator<unsigned char*, std::vector<unsigned char, std::allocator<unsigned char> > >, char*) [124]
[122]    0.0    0.00    0.00       8         char* std::__niter_base<char*>(char*) [122]
-----------------------------------------------
                0.00    0.00       8/8           char* std::__copy_move_a2<false, __gnu_cxx::__normal_iterator<unsigned char*, std::vector<unsigned char, std::allocator<unsigned char> > >, char*>(__gnu_cxx::__normal_iterator<unsigned char*, std::vector<unsigned char, std::allocator<unsigned char> > >, __gnu_cxx::__normal_iterator<unsigned char*, std::vector<unsigned char, std::allocator<unsigned char> > >, char*) [124]
[123]    0.0    0.00    0.00       8         char* std::__copy_move_a<false, unsigned char*, char*>(unsigned char*, unsigned char*, char*) [123]
                0.00    0.00       8/8           char* std::__copy_move<false, false, std::random_access_iterator_tag>::__copy_m<unsigned char*, char*>(unsigned char*, unsigned char*, char*) [119]
-----------------------------------------------
                0.00    0.00       8/8           char* std::copy<__gnu_cxx::__normal_iterator<unsigned char*, std::vector<unsigned char, std::allocator<unsigned char> > >, char*>(__gnu_cxx::__normal_iterator<unsigned char*, std::vector<unsigned char, std::allocator<unsigned char> > >, __gnu_cxx::__normal_iterator<unsigned char*, std::vector<unsigned char, std::allocator<unsigned char> > >, char*) [125]
[124]    0.0    0.00    0.00       8         char* std::__copy_move_a2<false, __gnu_cxx::__normal_iterator<unsigned char*, std::vector<unsigned char, std::allocator<unsigned char> > >, char*>(__gnu_cxx::__normal_iterator<unsigned char*, std::vector<unsigned char, std::allocator<unsigned char> > >, __gnu_cxx::__normal_iterator<unsigned char*, std::vector<unsigned char, std::allocator<unsigned char> > >, char*) [124]
                0.00    0.00      16/16          unsigned char* std::__niter_base<unsigned char*, std::vector<unsigned char, std::allocator<unsigned char> > >(__gnu_cxx::__normal_iterator<unsigned char*, std::vector<unsigned char, std::allocator<unsigned char> > >) [118]
                0.00    0.00       8/8           char* std::__niter_base<char*>(char*) [122]
                0.00    0.00       8/8           char* std::__copy_move_a<false, unsigned char*, char*>(unsigned char*, unsigned char*, char*) [123]
-----------------------------------------------
                0.00    0.00       8/8           parseFile(char*, WAV*, std::vector<short, std::allocator<short> >&, int&) [144]
[125]    0.0    0.00    0.00       8         char* std::copy<__gnu_cxx::__normal_iterator<unsigned char*, std::vector<unsigned char, std::allocator<unsigned char> > >, char*>(__gnu_cxx::__normal_iterator<unsigned char*, std::vector<unsigned char, std::allocator<unsigned char> > >, __gnu_cxx::__normal_iterator<unsigned char*, std::vector<unsigned char, std::allocator<unsigned char> > >, char*) [125]
                0.00    0.00      16/16          __gnu_cxx::__normal_iterator<unsigned char*, std::vector<unsigned char, std::allocator<unsigned char> > > std::__miter_base<__gnu_cxx::__normal_iterator<unsigned char*, std::vector<unsigned char, std::allocator<unsigned char> > > >(__gnu_cxx::__normal_iterator<unsigned char*, std::vector<unsigned char, std::allocator<unsigned char> > >) [117]
                0.00    0.00       8/8           char* std::__copy_move_a2<false, __gnu_cxx::__normal_iterator<unsigned char*, std::vector<unsigned char, std::allocator<unsigned char> > >, char*>(__gnu_cxx::__normal_iterator<unsigned char*, std::vector<unsigned char, std::allocator<unsigned char> > >, __gnu_cxx::__normal_iterator<unsigned char*, std::vector<unsigned char, std::allocator<unsigned char> > >, char*) [124]
-----------------------------------------------
                0.00    0.00       4/4           std::allocator<double>::~allocator() [129]
[126]    0.0    0.00    0.00       4         __gnu_cxx::new_allocator<double>::~new_allocator() [126]
-----------------------------------------------
                0.00    0.00       4/4           std::allocator<unsigned char>::~allocator() [130]
[127]    0.0    0.00    0.00       4         __gnu_cxx::new_allocator<unsigned char>::~new_allocator() [127]
-----------------------------------------------
                0.00    0.00       4/4           std::allocator<short>::~allocator() [131]
[128]    0.0    0.00    0.00       4         __gnu_cxx::new_allocator<short>::~new_allocator() [128]
-----------------------------------------------
                0.00    0.00       1/4           main [1]
                0.00    0.00       3/4           std::_Vector_base<double, std::allocator<double> >::_Vector_impl::~_Vector_impl() [137]
[129]    0.0    0.00    0.00       4         std::allocator<double>::~allocator() [129]
                0.00    0.00       4/4           __gnu_cxx::new_allocator<double>::~new_allocator() [126]
-----------------------------------------------
                0.00    0.00       2/4           __static_initialization_and_destruction_0(int, int) [14]
                0.00    0.00       2/4           std::_Vector_base<unsigned char, std::allocator<unsigned char> >::_Vector_impl::~_Vector_impl() [157]
[130]    0.0    0.00    0.00       4         std::allocator<unsigned char>::~allocator() [130]
                0.00    0.00       4/4           __gnu_cxx::new_allocator<unsigned char>::~new_allocator() [127]
-----------------------------------------------
                0.00    0.00       1/4           main [1]
                0.00    0.00       3/4           std::_Vector_base<short, std::allocator<short> >::_Vector_impl::~_Vector_impl() [139]
[131]    0.0    0.00    0.00       4         std::allocator<short>::~allocator() [131]
                0.00    0.00       4/4           __gnu_cxx::new_allocator<short>::~new_allocator() [128]
-----------------------------------------------
                0.00    0.00       2/4           std::vector<unsigned char, std::allocator<unsigned char> >::_M_default_initialize(unsigned long) [168]
                0.00    0.00       2/4           std::vector<unsigned char, std::allocator<unsigned char> >::~vector() [199]
[132]    0.0    0.00    0.00       4         std::_Vector_base<unsigned char, std::allocator<unsigned char> >::_M_get_Tp_allocator() [132]
-----------------------------------------------
                0.00    0.00       3/3           std::allocator<double>::allocator() [135]
[133]    0.0    0.00    0.00       3         __gnu_cxx::new_allocator<double>::new_allocator() [133]
-----------------------------------------------
                0.00    0.00       3/3           std::allocator<short>::allocator() [136]
[134]    0.0    0.00    0.00       3         __gnu_cxx::new_allocator<short>::new_allocator() [134]
-----------------------------------------------
                0.00    0.00       1/3           main [1]
                0.00    0.00       2/3           std::_Vector_base<double, std::allocator<double> >::_Vector_impl::_Vector_impl() [153]
[135]    0.0    0.00    0.00       3         std::allocator<double>::allocator() [135]
                0.00    0.00       3/3           __gnu_cxx::new_allocator<double>::new_allocator() [133]
-----------------------------------------------
                0.00    0.00       1/3           main [1]
                0.00    0.00       2/3           std::_Vector_base<short, std::allocator<short> >::_Vector_impl::_Vector_impl() [162]
[136]    0.0    0.00    0.00       3         std::allocator<short>::allocator() [136]
                0.00    0.00       3/3           __gnu_cxx::new_allocator<short>::new_allocator() [134]
-----------------------------------------------
                0.00    0.00       3/3           std::_Vector_base<double, std::allocator<double> >::~_Vector_base() [138]
[137]    0.0    0.00    0.00       3         std::_Vector_base<double, std::allocator<double> >::_Vector_impl::~_Vector_impl() [137]
                0.00    0.00       3/4           std::allocator<double>::~allocator() [129]
-----------------------------------------------
                0.00    0.00       3/3           std::vector<double, std::allocator<double> >::~vector() [141]
[138]    0.0    0.00    0.00       3         std::_Vector_base<double, std::allocator<double> >::~_Vector_base() [138]
                0.00    0.00       3/43          std::_Vector_base<double, std::allocator<double> >::_M_deallocate(double*, unsigned long) [89]
                0.00    0.00       3/3           std::_Vector_base<double, std::allocator<double> >::_Vector_impl::~_Vector_impl() [137]
-----------------------------------------------
                0.00    0.00       3/3           std::_Vector_base<short, std::allocator<short> >::~_Vector_base() [140]
[139]    0.0    0.00    0.00       3         std::_Vector_base<short, std::allocator<short> >::_Vector_impl::~_Vector_impl() [139]
                0.00    0.00       3/4           std::allocator<short>::~allocator() [131]
-----------------------------------------------
